product_id,date,stock_received,damaged_stock
328457,01-05-2023,2,0
561860,01-05-2023,2,0
305754,01-05-2023,2,0
398340,01-05-2023,1,0
925482,01-05-2023,1,0
901144,01-05-2023,1,0
131136,01-05-2023,2,0
327290,01-05-2023,1,0
451933,01-05-2023,1,0
18035,01-05-2023,2,0
820541,01-05-2023,2,0
589812,01-05-2023,1,0
894539,01-05-2023,2,0
968887,01-05-2023,2,0
709916,01-05-2023,2,0
753354,01-05-2023,2,0
492958,01-05-2023,1,0
684939,01-05-2023,1,0
615545,01-05-2023,2,0
707935,01-05-2023,1,0
661577,01-05-2023,1,0
951463,01-05-2023,2,0
256783,01-05-2023,1,0
726958,01-05-2023,1,0
760828,01-05-2023,1,0
451812,01-05-2023,1,0
557908,01-05-2023,2,0
33797,01-05-2023,1,0
673058,01-05-2023,1,0
478531,01-05-2023,2,0
812607,01-05-2023,2,0
847349,01-05-2023,2,0
871592,01-05-2023,1,0
77308,01-05-2023,1,0
654297,01-05-2023,1,0
818522,01-05-2023,2,0
462526,01-05-2023,1,0
217710,01-05-2023,2,0
714999,01-05-2023,2,0
67197,01-05-2023,1,0
880510,01-05-2023,1,0
891833,01-05-2023,2,0
654623,01-05-2023,1,0
313754,01-05-2023,2,0
602241,01-05-2023,1,0
171602,01-05-2023,2,0
118820,01-05-2023,2,0
712003,01-05-2023,2,0
962054,01-05-2023,1,0
969851,01-05-2023,1,0
491314,01-05-2023,2,0
33955,01-05-2023,2,0
306177,01-05-2023,2,0
53833,01-05-2023,1,0
120532,01-05-2023,1,0
760684,01-05-2023,2,0
354409,01-05-2023,1,0
937542,01-05-2023,1,0
131136,01-05-2023,1,0
327290,01-05-2023,1,0
451933,01-05-2023,2,0
461804,01-05-2023,2,0
820541,01-05-2023,1,0
552496,01-05-2023,1,0
91670,01-05-2023,2,0
697683,01-05-2023,1,0
709916,01-05-2023,1,0
112390,01-05-2023,1,0
753354,01-05-2023,1,0
366066,01-05-2023,1,0
784827,01-05-2023,1,0
433521,01-05-2023,1,0
52729,01-05-2023,2,0
243235,01-05-2023,2,0
757274,01-05-2023,1,0
784673,01-05-2023,1,0
771228,01-05-2023,1,0
557908,01-05-2023,1,0
264803,01-05-2023,1,0
33797,01-05-2023,1,0
153019,01-05-2023,1,0
669378,01-05-2023,1,0
397973,01-05-2023,1,0
382511,01-05-2023,2,0
337168,01-05-2023,1,0
563740,01-05-2023,1,0
658389,01-05-2023,1,0
587420,01-05-2023,1,0
171602,01-05-2023,1,0
962591,01-05-2023,1,0
107548,01-05-2023,2,0
687218,01-05-2023,1,0
300159,01-05-2023,1,0
513199,01-05-2023,1,0
470449,01-05-2023,2,0
721521,01-05-2023,1,0
945635,01-05-2023,2,0
354409,01-05-2023,2,0
937542,01-05-2023,1,0
131136,01-05-2023,1,0
327290,01-05-2023,1,0
552496,01-05-2023,1,0
747801,01-05-2023,2,0
739448,01-05-2023,1,0
897083,01-05-2023,1,0
448752,01-05-2023,1,0
647462,01-05-2023,2,0
684939,01-05-2023,2,0
140154,01-05-2023,1,0
784827,01-05-2023,2,0
440875,01-05-2023,1,0
52729,01-05-2023,1,0
256783,01-05-2023,2,0
537274,01-05-2023,2,0
525531,01-05-2023,2,0
757274,01-05-2023,1,0
784673,01-05-2023,1,0
760828,01-05-2023,2,0
723678,01-05-2023,2,0
677169,01-05-2023,2,0
837480,01-05-2023,1,0
137909,01-05-2023,2,0
965755,01-05-2023,2,0
552883,01-05-2023,2,0
888807,01-05-2023,1,0
136533,01-05-2023,2,0
880510,01-05-2023,1,0
833557,01-05-2023,2,0
883013,01-05-2023,2,0
839170,01-05-2023,2,0
291238,01-05-2023,1,0
914071,01-05-2023,2,0
567671,01-05-2023,2,0
962591,01-05-2023,2,0
300159,01-05-2023,2,0
712307,01-05-2023,2,0
890232,01-05-2023,1,0
623234,01-05-2023,1,0
272170,01-05-2023,2,0
721521,01-05-2023,1,0
487931,01-05-2023,2,0
876139,01-05-2023,2,0
945635,01-05-2023,2,0
760684,01-05-2023,1,0
327290,01-05-2023,2,0
18035,01-05-2023,1,0
820541,01-05-2023,1,0
91670,01-05-2023,1,0
747801,01-05-2023,1,0
739448,01-05-2023,2,0
9436,01-05-2023,1,0
490939,01-05-2023,1,0
803607,01-05-2023,1,0
600767,01-05-2023,1,0
820973,01-05-2023,1,0
432617,01-05-2023,1,0
661577,01-05-2023,1,0
564692,01-05-2023,1,0
186168,01-05-2023,1,0
913428,01-05-2023,2,0
613942,01-05-2023,1,0
451812,01-05-2023,1,0
706112,01-05-2023,1,0
26060,01-05-2023,2,0
11422,01-05-2023,2,0
516376,01-05-2023,1,0
39154,01-05-2023,1,0
34186,01-05-2023,1,0
818990,01-05-2023,1,0
871592,01-05-2023,2,0
89084,01-05-2023,1,0
136533,01-05-2023,1,0
833557,01-05-2023,1,0
337168,01-05-2023,2,0
690565,01-05-2023,2,0
378230,01-05-2023,2,0
762527,01-05-2023,1,0
602241,01-05-2023,2,0
587420,01-05-2023,1,0
991434,01-05-2023,1,0
228286,01-05-2023,2,0
689769,01-05-2023,1,0
470449,01-05-2023,1,0
652118,01-05-2023,1,0
644847,01-05-2023,1,0
993331,01-05-2023,1,0
455755,01-05-2023,2,0
144124,01-05-2023,1,0
968887,01-05-2023,1,0
709916,01-05-2023,1,0
133542,01-05-2023,1,0
767398,01-05-2023,1,0
385113,01-05-2023,2,0
34200,01-05-2023,1,0
366066,01-05-2023,2,0
433521,01-05-2023,1,0
942001,01-05-2023,1,0
52729,01-05-2023,1,0
661577,01-05-2023,1,0
131748,01-05-2023,1,0
451812,01-05-2023,1,0
274207,01-05-2023,1,0
26060,01-05-2023,1,0
298985,01-05-2023,2,0
673058,01-05-2023,2,0
14145,01-05-2023,1,0
847349,01-05-2023,1,0
473929,01-05-2023,2,0
833557,01-05-2023,1,0
455083,01-05-2023,1,0
949818,01-05-2023,1,0
361361,01-05-2023,1,0
658389,01-05-2023,1,0
542300,01-05-2023,1,0
712003,01-05-2023,1,0
365132,01-05-2023,2,0
969851,01-05-2023,2,0
954722,01-05-2023,2,0
925482,01-05-2023,2,0
272170,01-05-2023,1,0
764014,01-05-2023,2,0
354409,01-05-2023,2,0
993331,01-05-2023,2,0
9436,01-05-2023,1,0
803607,01-05-2023,2,0
219598,01-05-2023,1,0
256051,01-05-2023,2,0
951463,01-05-2023,2,0
373536,01-05-2023,1,0
425341,01-05-2023,1,0
557908,01-05-2023,1,0
137909,01-05-2023,1,0
851978,01-05-2023,1,0
992178,01-05-2023,2,0
154179,01-05-2023,1,0
11422,01-05-2023,1,0
14145,01-05-2023,1,0
77308,01-05-2023,2,0
818522,01-05-2023,1,0
257719,01-05-2023,2,0
990993,01-05-2023,2,0
602241,01-05-2023,1,0
991434,01-05-2023,2,0
712003,01-05-2023,2,0
365132,01-05-2023,1,0
398340,01-05-2023,2,0
187399,01-05-2023,1,0
901144,01-05-2023,1,0
760684,01-05-2023,1,0
327290,01-05-2023,1,0
807452,01-05-2023,1,0
451933,01-05-2023,1,0
968887,01-05-2023,1,0
897083,01-05-2023,1,0
863930,01-05-2023,1,0
385113,01-05-2023,1,0
51036,01-05-2023,2,0
82484,01-05-2023,1,0
186168,01-05-2023,1,0
757274,01-05-2023,2,0
726958,01-05-2023,2,0
154179,01-05-2023,2,0
114414,01-05-2023,2,0
34186,01-05-2023,2,0
397973,01-05-2023,2,0
462526,01-05-2023,1,0
337168,01-05-2023,1,0
961614,01-05-2023,1,0
687218,01-05-2023,1,0
194682,01-05-2023,1,0
681063,01-05-2023,1,0
118820,01-05-2023,2,0
712003,01-05-2023,1,0
305754,01-05-2023,1,0
33955,01-05-2023,1,0
53833,01-05-2023,2,0
490602,01-05-2023,1,0
131136,01-05-2023,1,0
317242,01-05-2023,1,0
451933,01-05-2023,2,0
94225,01-05-2023,1,0
435929,01-05-2023,1,0
124290,01-05-2023,1,0
799688,01-05-2023,1,0
600767,01-05-2023,1,0
433521,01-05-2023,1,0
661577,01-05-2023,2,0
951463,01-05-2023,1,0
256783,01-05-2023,2,0
726958,01-05-2023,1,0
613942,01-05-2023,1,0
274207,01-05-2023,2,0
992178,01-05-2023,1,0
33797,01-05-2023,2,0
123983,01-05-2023,1,0
153019,01-05-2023,1,0
848226,01-05-2023,1,0
222892,01-05-2023,2,0
478531,01-05-2023,1,0
952124,01-05-2023,2,0
741341,01-05-2023,1,0
500633,01-05-2023,1,0
659290,01-05-2023,2,0
487065,01-05-2023,1,0
491521,01-05-2023,1,0
914071,01-05-2023,1,0
832348,01-05-2023,1,0
962054,01-05-2023,1,0
606256,01-05-2023,2,0
937542,01-05-2023,1,0
604184,01-05-2023,1,0
739534,01-05-2023,1,0
739448,01-05-2023,1,0
859361,01-05-2023,2,0
853932,01-05-2023,1,0
51036,01-05-2023,2,0
367391,01-05-2023,1,0
564692,01-05-2023,2,0
771228,01-05-2023,1,0
723678,01-05-2023,1,0
706112,01-05-2023,1,0
557908,01-05-2023,2,0
264803,01-05-2023,2,0
851978,01-05-2023,2,0
679284,01-05-2023,1,0
39154,01-05-2023,1,0
812607,01-05-2023,1,0
654297,01-05-2023,2,0
592784,01-05-2023,2,0
487065,01-05-2023,1,0
961614,01-05-2023,1,0
654623,01-05-2023,2,0
952168,01-05-2023,1,0
491521,01-05-2023,2,0
991434,01-05-2023,2,0
171602,01-05-2023,1,0
513199,01-05-2023,1,0
305754,01-05-2023,1,0
306177,01-05-2023,1,0
272170,01-05-2023,2,0
903336,01-05-2023,1,0
287070,01-05-2023,1,0
435929,01-05-2023,1,0
677542,01-05-2023,1,0
968887,01-05-2023,2,0
700048,01-05-2023,1,0
34200,01-05-2023,2,0
140489,01-05-2023,1,0
63769,01-05-2023,2,0
6405,01-05-2023,2,0
970529,01-05-2023,1,0
820973,01-05-2023,1,0
433521,01-05-2023,1,0
771228,01-05-2023,2,0
723678,01-05-2023,2,0
56589,01-05-2023,1,0
237083,01-05-2023,2,0
444361,01-05-2023,1,0
818990,01-05-2023,2,0
349294,01-05-2023,1,0
871592,01-05-2023,2,0
183929,01-05-2023,1,0
592784,01-05-2023,1,0
658389,01-05-2023,2,0
587420,01-05-2023,1,0
481843,01-05-2023,2,0
540618,01-05-2023,2,0
194682,01-05-2023,2,0
532965,01-05-2023,1,0
623234,01-05-2023,1,0
621677,01-05-2023,2,0
120532,01-05-2023,2,0
354409,01-05-2023,1,0
287070,01-05-2023,1,0
672059,01-05-2023,2,0
433521,01-05-2023,2,0
677169,01-05-2023,1,0
264803,01-05-2023,1,0
848226,01-05-2023,1,0
222892,01-05-2023,2,0
39154,01-05-2023,2,0
329351,01-05-2023,1,0
313754,01-05-2023,1,0
378230,01-05-2023,2,0
542300,01-05-2023,1,0
567671,01-05-2023,1,0
954722,01-05-2023,2,0
764014,01-05-2023,1,0
451933,01-05-2023,1,0
94225,01-05-2023,1,0
552496,01-05-2023,2,0
700048,01-05-2023,1,0
799688,01-05-2023,2,0
51036,01-05-2023,1,0
784673,01-05-2023,1,0
264803,01-05-2023,2,0
123983,01-05-2023,1,0
298985,01-05-2023,1,0
812607,01-05-2023,1,0
473929,01-05-2023,1,0
217710,01-05-2023,1,0
89084,01-05-2023,2,0
888807,01-05-2023,1,0
500739,01-05-2023,1,0
578097,01-05-2023,1,0
313754,01-05-2023,1,0
952168,01-05-2023,1,0
567671,01-05-2023,1,0
305754,01-05-2023,2,0
623234,01-05-2023,2,0
692985,01-05-2023,1,0
764014,01-05-2023,1,0
53833,01-05-2023,1,0
644847,01-05-2023,2,0
704868,01-05-2023,2,0
709916,01-05-2023,2,0
739448,01-05-2023,1,0
863930,01-05-2023,2,0
490939,01-05-2023,1,0
803607,01-05-2023,1,0
684939,01-05-2023,2,0
140154,01-05-2023,2,0
784827,01-05-2023,1,0
425341,01-05-2023,2,0
587645,01-05-2023,1,0
444361,01-05-2023,1,0
284460,01-05-2023,2,0
462526,01-05-2023,1,0
563740,01-05-2023,2,0
762527,01-05-2023,1,0
365132,01-05-2023,1,0
692985,01-05-2023,1,0
120532,01-05-2023,1,0
679865,01-05-2023,1,0
94225,01-05-2023,1,0
18035,01-05-2023,1,0
863930,01-05-2023,2,0
124290,01-05-2023,2,0
219598,01-05-2023,1,0
784827,01-05-2023,1,0
585299,01-05-2023,1,0
186168,01-05-2023,2,0
642612,01-05-2023,2,0
425341,01-05-2023,1,0
516376,01-05-2023,2,0
34186,01-05-2023,1,0
952124,01-05-2023,1,0
329351,01-05-2023,1,0
949818,01-05-2023,1,0
563740,01-05-2023,1,0
952168,01-05-2023,1,0
542300,01-05-2023,2,0
540618,01-05-2023,2,0
962054,01-05-2023,1,0
652118,01-05-2023,1,0
435929,01-05-2023,2,0
455755,01-05-2023,1,0
91670,01-05-2023,1,0
336847,01-05-2023,2,0
897083,01-05-2023,1,0
112390,01-05-2023,2,0
672059,01-05-2023,1,0
820973,01-05-2023,1,0
367391,01-05-2023,2,0
131748,01-05-2023,1,0
70969,01-05-2023,2,0
146840,01-05-2023,1,0
888807,01-05-2023,2,0
136533,01-05-2023,2,0
833557,01-05-2023,1,0
455083,01-05-2023,2,0
183929,01-05-2023,1,0
949818,01-05-2023,2,0
513199,01-05-2023,1,0
131937,01-05-2023,1,0
606256,01-05-2023,1,0
36412,01-05-2023,1,0
144124,01-05-2023,2,0
677542,01-05-2023,1,0
133542,01-05-2023,2,0
433521,01-05-2023,2,0
52729,01-05-2023,1,0
425341,01-05-2023,1,0
566052,01-05-2023,1,0
799459,01-05-2023,2,0
965755,01-05-2023,1,0
818990,01-05-2023,2,0
654297,01-05-2023,1,0
891833,01-05-2023,1,0
799952,01-05-2023,1,0
798639,01-05-2023,1,0
324809,01-05-2023,2,0
839170,01-05-2023,1,0
654623,01-05-2023,1,0
542300,01-05-2023,2,0
832348,01-05-2023,2,0
305754,01-05-2023,1,0
611575,01-05-2023,2,0
621677,01-05-2023,1,0
272170,01-05-2023,1,0
18035,01-05-2023,2,0
739534,01-05-2023,2,0
739448,01-05-2023,2,0
365133,01-05-2023,2,0
63769,01-05-2023,1,0
186168,01-05-2023,1,0
706112,01-05-2023,2,0
39154,01-05-2023,2,0
818990,01-05-2023,1,0
67197,01-05-2023,2,0
799952,01-05-2023,1,0
329351,01-05-2023,2,0
883013,01-05-2023,1,0
455083,01-05-2023,1,0
592784,01-05-2023,1,0
961614,01-05-2023,2,0
832348,01-05-2023,1,0
962591,01-05-2023,2,0
228286,01-05-2023,1,0
945635,01-05-2023,1,0
490602,01-05-2023,1,0
993331,01-05-2023,2,0
704868,01-05-2023,1,0
455755,01-05-2023,1,0
589812,01-05-2023,1,0
697683,01-05-2023,1,0
112390,01-05-2023,1,0
859361,01-05-2023,2,0
366066,01-05-2023,1,0
444361,01-05-2023,1,0
839170,01-05-2023,1,0
949818,01-05-2023,2,0
291238,01-05-2023,1,0
991434,01-05-2023,1,0
60619,01-05-2023,2,0
378287,01-05-2023,1,0
561860,01-05-2023,2,0
652118,01-05-2023,2,0
692985,01-05-2023,2,0
863930,01-05-2023,1,0
124290,01-05-2023,1,0
63769,01-05-2023,2,0
11422,01-05-2023,1,0
516376,01-05-2023,2,0
34186,01-05-2023,1,0
952124,01-05-2023,2,0
592784,01-05-2023,2,0
690565,01-05-2023,1,0
313754,01-05-2023,2,0
60619,01-05-2023,1,0
962054,01-05-2023,2,0
903336,01-05-2023,2,0
807452,01-05-2023,1,0
704868,01-05-2023,1,0
455755,01-05-2023,1,0
365133,01-05-2023,1,0
4452,01-05-2023,1,0
243235,01-05-2023,1,0
525531,01-05-2023,1,0
965755,01-05-2023,1,0
818522,01-05-2023,1,0
659290,01-05-2023,1,0
487065,01-05-2023,1,0
969851,01-05-2023,2,0
820973,01-05-2023,2,0
367391,01-05-2023,2,0
784673,01-05-2023,1,0
349294,01-05-2023,1,0
839170,01-05-2023,2,0
291238,01-05-2023,2,0
542300,01-05-2023,1,0
491521,01-05-2023,2,0
378676,01-05-2023,1,0
532965,01-05-2023,1,0
692985,01-05-2023,1,0
901144,01-05-2023,1,0
709916,01-05-2023,1,0
863930,01-05-2023,1,0
112390,01-05-2023,2,0
490939,01-05-2023,2,0
219598,01-05-2023,2,0
953175,01-05-2023,1,0
723678,01-05-2023,1,0
114414,01-05-2023,2,0
516376,01-05-2023,1,0
847349,01-05-2023,1,0
217710,01-05-2023,1,0
337168,01-05-2023,2,0
481843,01-05-2023,1,0
491314,01-05-2023,1,0
954722,01-05-2023,1,0
131937,01-05-2023,2,0
187399,01-05-2023,1,0
700048,01-05-2023,2,0
448752,01-05-2023,2,0
133542,01-05-2023,1,0
684939,01-05-2023,1,0
771228,01-05-2023,1,0
56589,01-05-2023,1,0
154179,01-05-2023,1,0
298985,01-05-2023,2,0
679284,01-05-2023,2,0
812607,01-05-2023,1,0
555121,01-05-2023,2,0
382511,01-05-2023,2,0
67197,01-05-2023,1,0
41853,01-05-2023,1,0
257719,01-05-2023,1,0
961614,01-05-2023,2,0
658389,01-05-2023,2,0
687218,01-05-2023,2,0
679321,01-05-2023,2,0
118820,01-05-2023,1,0
890232,01-05-2023,2,0
623234,01-05-2023,1,0
611575,01-05-2023,1,0
306177,01-05-2023,1,0
287070,01-05-2023,1,0
704868,01-05-2023,2,0
739448,01-05-2023,1,0
473647,01-05-2023,1,0
753354,01-05-2023,2,0
120385,01-05-2023,2,0
131748,01-05-2023,2,0
760828,01-05-2023,1,0
39154,01-05-2023,1,0
552883,01-05-2023,1,0
990993,01-05-2023,1,0
532965,01-05-2023,2,0
470449,01-05-2023,2,0
954722,01-05-2023,1,0
487931,01-05-2023,1,0
552496,01-05-2023,2,0
853932,01-05-2023,2,0
564692,01-05-2023,2,0
726958,01-05-2023,1,0
848226,01-06-2023,1,0
39154,01-06-2023,1,0
196719,01-06-2023,2,0
812607,01-06-2023,1,0
847349,01-06-2023,2,0
871592,01-06-2023,1,0
818522,01-06-2023,1,0
376447,01-06-2023,2,0
217710,01-06-2023,1,0
741341,01-06-2023,1,0
799952,01-06-2023,2,0
337168,01-06-2023,1,0
455083,01-06-2023,2,0
183929,01-06-2023,2,0
690565,01-06-2023,1,0
961614,01-06-2023,2,0
291238,01-06-2023,2,0
313754,01-06-2023,1,0
542300,01-06-2023,1,0
587420,01-06-2023,1,0
914071,01-06-2023,1,0
832348,01-06-2023,1,0
328457,01-06-2023,1,0
228286,01-06-2023,1,0
712307,01-06-2023,1,0
513199,01-06-2023,1,0
890232,01-06-2023,1,0
470449,01-06-2023,2,0
623234,01-06-2023,2,0
606256,01-06-2023,1,0
925482,01-06-2023,1,0
487931,01-06-2023,2,0
901144,01-06-2023,1,0
903336,01-06-2023,1,0
490602,01-06-2023,1,0
287070,01-06-2023,2,0
327290,01-06-2023,1,0
451933,01-06-2023,1,0
820541,01-06-2023,1,0
91670,01-06-2023,1,0
747801,01-06-2023,1,0
677542,01-06-2023,1,0
604184,01-06-2023,1,0
700048,01-06-2023,1,0
473647,01-06-2023,1,0
9436,01-06-2023,1,0
672059,01-06-2023,2,0
803607,01-06-2023,1,0
140489,01-06-2023,1,0
63769,01-06-2023,1,0
449106,01-06-2023,2,0
784827,01-06-2023,1,0
927651,01-06-2023,1,0
707935,01-06-2023,1,0
585299,01-06-2023,1,0
661577,01-06-2023,1,0
131748,01-06-2023,1,0
537274,01-06-2023,2,0
525531,01-06-2023,2,0
913428,01-06-2023,1,0
757274,01-06-2023,2,0
642612,01-06-2023,1,0
760828,01-06-2023,2,0
723678,01-06-2023,1,0
274207,01-06-2023,1,0
837480,01-06-2023,2,0
137909,01-06-2023,1,0
56589,01-06-2023,1,0
26060,01-06-2023,2,0
123983,01-06-2023,1,0
154179,01-06-2023,2,0
298985,01-06-2023,1,0
679284,01-06-2023,1,0
222892,01-06-2023,2,0
516376,01-06-2023,1,0
39154,01-06-2023,1,0
478531,01-06-2023,1,0
284460,01-06-2023,1,0
654297,01-06-2023,1,0
952124,01-06-2023,2,0
818522,01-06-2023,2,0
462526,01-06-2023,2,0
89084,01-06-2023,2,0
888807,01-06-2023,1,0
714999,01-06-2023,2,0
500739,01-06-2023,1,0
500633,01-06-2023,2,0
883013,01-06-2023,2,0
949818,01-06-2023,2,0
361361,01-06-2023,1,0
542300,01-06-2023,2,0
602241,01-06-2023,2,0
107548,01-06-2023,2,0
679321,01-06-2023,2,0
118820,01-06-2023,2,0
667163,01-06-2023,1,0
712307,01-06-2023,2,0
962054,01-06-2023,2,0
890232,01-06-2023,2,0
365132,01-06-2023,1,0
305754,01-06-2023,1,0
611575,01-06-2023,1,0
621677,01-06-2023,1,0
901144,01-06-2023,2,0
764014,01-06-2023,2,0
876139,01-06-2023,2,0
903336,01-06-2023,1,0
120532,01-06-2023,1,0
679865,01-06-2023,2,0
317242,01-06-2023,2,0
451933,01-06-2023,1,0
36412,01-06-2023,1,0
94225,01-06-2023,2,0
18035,01-06-2023,2,0
820541,01-06-2023,1,0
455755,01-06-2023,1,0
589812,01-06-2023,1,0
604184,01-06-2023,1,0
894539,01-06-2023,2,0
739534,01-06-2023,1,0
968887,01-06-2023,2,0
897083,01-06-2023,1,0
448752,01-06-2023,1,0
133542,01-06-2023,1,0
767398,01-06-2023,1,0
9436,01-06-2023,1,0
112390,01-06-2023,2,0
490939,01-06-2023,1,0
672059,01-06-2023,1,0
803607,01-06-2023,2,0
140489,01-06-2023,2,0
684939,01-06-2023,1,0
6405,01-06-2023,1,0
853932,01-06-2023,2,0
433521,01-06-2023,1,0
930284,01-06-2023,1,0
953175,01-06-2023,1,0
942001,01-06-2023,1,0
52729,01-06-2023,1,0
243235,01-06-2023,2,0
186168,01-06-2023,2,0
642612,01-06-2023,1,0
425341,01-06-2023,1,0
771228,01-06-2023,1,0
451812,01-06-2023,2,0
706112,01-06-2023,1,0
137909,01-06-2023,2,0
799459,01-06-2023,1,0
264803,01-06-2023,1,0
851978,01-06-2023,1,0
33797,01-06-2023,2,0
123983,01-06-2023,1,0
298985,01-06-2023,1,0
444361,01-06-2023,1,0
673058,01-06-2023,2,0
114414,01-06-2023,2,0
11422,01-06-2023,2,0
222892,01-06-2023,1,0
516376,01-06-2023,2,0
39154,01-06-2023,2,0
478531,01-06-2023,1,0
818990,01-06-2023,2,0
14145,01-06-2023,1,0
473929,01-06-2023,2,0
77308,01-06-2023,1,0
654297,01-06-2023,2,0
136533,01-06-2023,2,0
500633,01-06-2023,1,0
324809,01-06-2023,2,0
337168,01-06-2023,2,0
659290,01-06-2023,2,0
455083,01-06-2023,1,0
183929,01-06-2023,1,0
592784,01-06-2023,1,0
487065,01-06-2023,1,0
949818,01-06-2023,2,0
952168,01-06-2023,1,0
491521,01-06-2023,1,0
194682,01-06-2023,1,0
681063,01-06-2023,1,0
561860,01-06-2023,2,0
962054,01-06-2023,1,0
532965,01-06-2023,1,0
969851,01-06-2023,2,0
131937,01-06-2023,2,0
721521,01-06-2023,2,0
692985,01-06-2023,1,0
876139,01-06-2023,1,0
120532,01-06-2023,1,0
760684,01-06-2023,1,0
490602,01-06-2023,2,0
131136,01-06-2023,1,0
993331,01-06-2023,1,0
807452,01-06-2023,2,0
461804,01-06-2023,1,0
704868,01-06-2023,1,0
677542,01-06-2023,1,0
604184,01-06-2023,1,0
739448,01-06-2023,1,0
863930,01-06-2023,2,0
647462,01-06-2023,1,0
124290,01-06-2023,1,0
492958,01-06-2023,1,0
615545,01-06-2023,2,0
366066,01-06-2023,1,0
853932,01-06-2023,1,0
4452,01-06-2023,1,0
440875,01-06-2023,1,0
120385,01-06-2023,1,0
564692,01-06-2023,2,0
131748,01-06-2023,1,0
537274,01-06-2023,1,0
760828,01-06-2023,1,0
706112,01-06-2023,1,0
587645,01-06-2023,1,0
566052,01-06-2023,1,0
137909,01-06-2023,2,0
851978,01-06-2023,1,0
992178,01-06-2023,1,0
56589,01-06-2023,1,0
33797,01-06-2023,1,0
444361,01-06-2023,1,0
679284,01-06-2023,2,0
673058,01-06-2023,1,0
153019,01-06-2023,2,0
669378,01-06-2023,2,0
965755,01-06-2023,2,0
516376,01-06-2023,1,0
812607,01-06-2023,1,0
77308,01-06-2023,2,0
654297,01-06-2023,1,0
146840,01-06-2023,2,0
89084,01-06-2023,1,0
888807,01-06-2023,2,0
136533,01-06-2023,1,0
382511,01-06-2023,1,0
891833,01-06-2023,2,0
500633,01-06-2023,2,0
798639,01-06-2023,1,0
659290,01-06-2023,1,0
839170,01-06-2023,2,0
949818,01-06-2023,1,0
690565,01-06-2023,1,0
961614,01-06-2023,1,0
563740,01-06-2023,1,0
990993,01-06-2023,2,0
952168,01-06-2023,1,0
602241,01-06-2023,1,0
567671,01-06-2023,1,0
540618,01-06-2023,1,0
962591,01-06-2023,1,0
687218,01-06-2023,1,0
328457,01-06-2023,1,0
300159,01-06-2023,1,0
667163,01-06-2023,2,0
561860,01-06-2023,1,0
378676,01-06-2023,2,0
689769,01-06-2023,1,0
305754,01-06-2023,1,0
398340,01-06-2023,1,0
623234,01-06-2023,1,0
606256,01-06-2023,2,0
306177,01-06-2023,2,0
692985,01-06-2023,1,0
764014,01-06-2023,1,0
903336,01-06-2023,1,0
945635,01-06-2023,1,0
760684,01-06-2023,1,0
354409,01-06-2023,1,0
937542,01-06-2023,1,0
287070,01-06-2023,1,0
317242,01-06-2023,1,0
644847,01-06-2023,1,0
327290,01-06-2023,1,0
807452,01-06-2023,1,0
36412,01-06-2023,1,0
589812,01-06-2023,1,0
739534,01-06-2023,1,0
968887,01-06-2023,2,0
365133,01-06-2023,1,0
9436,01-06-2023,1,0
684939,01-06-2023,2,0
449106,01-06-2023,1,0
600767,01-06-2023,2,0
970529,01-06-2023,1,0
432617,01-06-2023,1,0
120385,01-06-2023,1,0
661577,01-06-2023,1,0
131748,01-06-2023,2,0
256783,01-06-2023,1,0
186168,01-06-2023,1,0
537274,01-06-2023,1,0
525531,01-06-2023,1,0
642612,01-06-2023,2,0
613942,01-06-2023,1,0
771228,01-06-2023,2,0
723678,01-06-2023,1,0
706112,01-06-2023,2,0
799459,01-06-2023,2,0
851978,01-06-2023,1,0
26060,01-06-2023,4,0
33797,01-06-2023,1,0
153019,01-06-2023,1,0
11422,01-06-2023,1,0
890623,01-06-2023,1,0
284460,01-06-2023,1,0
473929,01-06-2023,1,0
552883,01-06-2023,1,0
555121,01-06-2023,1,0
136533,01-06-2023,1,0
382511,01-06-2023,1,0
798639,01-06-2023,1,0
329351,01-06-2023,1,0
337168,01-06-2023,1,0
455083,01-06-2023,1,0
578097,01-06-2023,1,0
487065,01-06-2023,1,0
313754,01-06-2023,1,0
563740,01-06-2023,1,0
762527,01-06-2023,1,0
194682,01-06-2023,1,0
681063,01-06-2023,1,0
667163,01-06-2023,1,0
712003,01-06-2023,1,0
890232,01-06-2023,1,0
306177,01-06-2023,1,0
903336,01-06-2023,1,0
354409,01-06-2023,1,0
131136,01-06-2023,1,0
697683,01-06-2023,1,0
863930,01-06-2023,1,0
124290,01-06-2023,1,0
63769,01-06-2023,1,0
256051,01-06-2023,1,0
366066,01-06-2023,1,0
953175,01-06-2023,1,0
57405,01-06-2023,1,0
120385,01-06-2023,1,0
951463,01-06-2023,1,0
186168,01-06-2023,1,0
726958,01-06-2023,1,0
784673,01-06-2023,1,0
451812,01-06-2023,1,0
274207,01-06-2023,1,0
557908,01-06-2023,1,0
587645,01-06-2023,1,0
837480,01-06-2023,1,0
154179,01-06-2023,1,0
673058,01-06-2023,1,0
890623,01-06-2023,1,0
812607,01-06-2023,1,0
818990,01-06-2023,1,0
654297,01-06-2023,1,0
952124,01-06-2023,1,0
555121,01-06-2023,1,0
376447,01-06-2023,1,0
146840,01-06-2023,1,0
799952,01-06-2023,1,0
833557,01-06-2023,1,0
324809,01-06-2023,1,0
883013,01-06-2023,1,0
183929,01-06-2023,1,0
